Event_ID,Date,Country,Reason,Action_Summary,Action_Level,Action_Classification,Status,Type,Device,Source,manufacturer_name,device_name
78d2041b-34e1-4d56-89ea-e0c7f058ae5d,04/08/25,IND,cardiac detected in infusion pump,terminated,Public Recall,Class 1,terminated,field safety,infusion pump,FDA,BioCare,infusion pump
123b6594-f1aa-4815-a0c9-7c2a1e1592b7,02/05/16,AUS,serious injury detected in cardiac pacemaker,recall,Healthcare Professional,Class 1,open,field safety,cardiac pacemaker,PMDA,BioCare,cardiac pacemaker
976a6ea5-ac6b-4822-b16a-0cb7d2333fe0,01/12/15,CAN,infection detected in surgical implant,terminated,Healthcare Professional,Class 1,classified,recall,surgical implant,CDSCO,MediNova,surgical implant
63f5ecb5-9a79-4590-880f-a156702e18c9,14/03/21,,paperwork detvcted in disposable glove,software update,Retail,Class 3,,safety alert,disposable glove,CDSCO,GlobalMed,disposable glove
ffe49376-511c-4b62-b8ea-b855eb8a6df3,03/04/22,CHN,death detected in defibrillator,recall,Public Recall,Class 1,open,field safety,defibrillator,Health Canada,BioCare,defibrillator
7d20ab77-8027-4158-88a5-f35be203cc99,02/10/19,MEX,fatal detected in defibrillator,recall,Healthcare Professional,Class 1,terminated,field safety,defibrillator,Health Canada,MediNova,defibrillator
49ab562d-05f2-4e50-b14b-9d519666c1bd,21/08/25,FRA,paperwork detected in catheter,software update,Retail,Class 3,terminated,safety alert,catheter,TGA,MediNova,catheter
f2bcd32f-97fd-406f-9d03-78099fb54674,08/05/24,AUS,documentation update detected in catheter,software update,Retail,Class 3,classified,field safety,catheter,CDSCO,BioCare,catheter
64ba6a60-e95c-466e-b501-2c1dcf56edad,14/12/23,,instruction cfrrection detected in catheter,software update,Wholesale,Class 3,,recall,catheter,PMDA,BioCare,catheter
2f16353d-fdc4-4a7d-983c-29bdecbc925c,28/07/20,,cosmetic defent detected in catheter,software update,Wholesale,Class 3,,field safety,catheter,MHRA,GlobalMed,catheter
8e173bdf-9091-474f-a2c5-c7975f798d54,19/06/19,DEU,quality problem detected in x-ray device,recall,Sponsor Control,Class 2,open,field safety,x-ray device,EMA,GlobalMed,x-ray device
e6a4aa22-7bd3-46b5-8481-2b5bf00e3a95,06/08/23,CAN,paperwork detected in syringe,software update,Retail,Class 3,open,field safety,syringe,FDA,GlobalMed,syringe
98f6e51f-0f3a-4e49-9503-4664901b07d9,13/08/18,,software error detected in laser therapy unft,recall,Wholesale,Class 2,,safety alert,laser therapy unit,MHRA,GlobalMed,laser therapy unit
f28d80e1-d567-446e-a4aa-ae9305f95fca,14/01/23,,death detected in lardiac pacemaker,recall,Public Recall,Class 1,,safety alert,cardiac pacemaker,MHRA,GlobalMed,cardiac pacemaker
16fc6c36-eb26-4a01-bc39-262f3b3fea0a,15/07/19,JPN,instruction correction detected in catheter,recall,Retail,Class 3,classified,safety alert,catheter,Health Canada,MediNova,catheter
aebc5046-6257-48aa-b49a-0e26d4fd1367,23/10/22,FRA,cardiac detected in ventilator,terminated,Public Recall,Class 1,open,safety alert,ventilator,TGA,MediNova,ventilator
6a25506c-6142-4e3d-8776-6fbfdc51823b,31/01/17,CHN,instruction correction detected in catheter,software update,Retail,Class 3,classified,recall,catheter,PMDA,GlobalMed,catheter
a53d7c61-4df9-432f-9034-965c78d47d5e,20/11/21,DEU,malfunction detected in laser therapy unit,software update,Hospital,Class 2,terminated,recall,laser therapy unit,FDA,MediNova,laser therapy unit
97da2b61-4baf-4940-bba4-0b481494bbf6,21/02/18,CAN,quality problem detected in laser therapy unit,terminated,Wholesale,Class 2,classified,safety alert,laser therapy unit,MHRA,GlobalMed,laser therapy unit
10102f42-875e-447f-b54f-aa2f1a952f6d,10/05/20,,fatal detected in infusion puwp,terminated,Public Recall,Class 1,,field safety,infusion pump,MHRA,GlobalMed,infusion pump
eff8e66c-ce92-4c25-8ece-ec6daf2698fb,27/03/19,AUS,malfunction detected in diagnostic monitor,terminated,Hospital,Class 2,terminated,safety alert,diagnostic monitor,TGA,BioCare,diagnostic monitor
6784dac6-6dd1-488b-86ee-a1009686dfec,06/07/16,,instruction correction detected in catheter,terminated,Sponsor Control,Class 3,,field safety,catheter,TGA,GlobalMed,catheter
a7473678-7b24-439b-ab1b-095659a75ffc,29/12/16,BRA,instruction correction detected in disposable glove,software update,Wholesale,Class 3,terminated,recall,disposable glove,PMDA,MediNova,disposable glove
a05707d0-a9d1-42a8-bc16-0083ecbed71e,21/07/22,IND,serious injury detected in cardiac pacemaker,terminated,Healthcare Professional,Class 1,terminated,field safety,cardiac pacemaker,Health Canada,GlobalMed,cardiac pacemaker
298513c0-1d7d-4c67-a2a6-9eecfe0a215d,06/12/20,DEU,performance issue detected in x-ray device,recall,Hospital,Class 2,classified,safety alert,x-ray device,EMA,GlobalMed,x-ray device
108b3780-d827-4102-93f5-e1a4df5a0f6b,03/08/21,USA,cardiac detected in surgical implant,terminated,Public Recall,Class 1,open,safety alert,surgical implant,MHRA,MediNova,surgical implant
76c83a05-6846-4b9b-b560-54cb8121effc,25/07/23,IND,explosion detected in cardiac pacemaker,terminated,Healthcare Professional,Class 1,open,field safety,cardiac pacemaker,TGA,MediNova,cardiac pacemaker
bfade961-9dc2-4ac4-9871-03b507d2d1dc,17/11/24,USA,packaging detected in bandage,software update,Retail,Class 3,open,recall,bandage,TGA,GlobalMed,bandage
8006e581-0d77-4a8f-8324-8944fca169b6,26/12/24,JPN,instruction correction detected in syringe,software update,Wholesale,Class 3,open,recall,syringe,PMDA,GlobalMed,syringe
c1e0afc0-836b-4122-a486-9a0a3e2ddb77,01/03/17,IND,documentation update detected in dressing,software update,Retail,Class 3,open,field safety,dressing,FDA,BioCare,dressing
85887ee3-7602-4fb4-a8d6-3c054e62fdd1,11/01/24,USA,instruction correction detected in disposable glove,software update,Retail,Class 3,terminated,field safety,disposable glove,TGA,GlobalMed,disposable glove
75d91261-4651-480f-8638-6602c3e44c0d,10/04/20,CHN,malfunction detected in laser therapy unit,software update,Sponsor Control,Class 2,open,field safety,laser therapy unit,EMA,BioCare,laser therapy unit
8145b4f9-d303-43e0-a01e-e13d1ac675f7,01/10/20,,cosmetic defect dztected in syringe,software update,Retail,Class 3,,field safety,syringe,TGA,MediNova,syringe
da78889d-df7e-4ec0-8db7-e91d32baeeba,03/09/23,CAN,packaging detected in bandage,recall,Retail,Class 3,terminated,safety alert,bandage,TGA,BioCare,bandage
8e03514c-4b17-40a3-9870-46c12f6f481f,20/05/25,FRA,explosion detected in surgical implant,recall,Public Recall,Class 1,classified,safety alert,surgical implant,MHRA,MediNova,surgical implant
3794e1fc-f38c-40ba-bae0-9cd30d6a4737,17/07/18,JPN,paperwork detected in bandage,software update,Retail,Class 3,terminated,recall,bandage,EMA,GlobalMed,bandage
420e36cf-3092-4a1d-940d-b700211adcf9,01/03/25,BRA,malfunction detected in ultrasound machine,recall,Hospital,Class 2,open,field safety,ultrasound machine,PMDA,GlobalMed,ultrasound machine
9c13166f-0bcf-4aa9-a145-4205eabb9e5a,05/05/22,BRA,serious injury detected in ventilator,terminated,Public Recall,Class 1,terminated,recall,ventilator,FDA,MediNova,ventilator
fe9d3020-462c-4b21-b124-8d980eb03d77,15/12/19,CAN,cosmetic defect detected in dressing,software update,Sponsor Control,Class 3,classified,safety alert,dressing,Health Canada,GlobalMed,dressing
7200e1d8-549b-4d86-809d-e79060cb1b01,21/01/18,JPN,paperwork detected in disposable glove,software update,Wholesale,Class 3,open,safety alert,disposable glove,PMDA,GlobalMed,disposable glove
1e2397de-5aeb-4d90-a767-cdf462146dc2,12/03/24,DEU,software error detected in ultrasound machine,terminated,Sponsor Control,Class 2,classified,field safety,ultrasound machine,PMDA,MediNova,ultrasound machine
792c67b8-7b45-409f-8b50-76f80aa213cd,02/02/24,JPN,cardiac detected in ventilator,software update,Public Recall,Class 1,open,safety alert,ventilator,MHRA,MediNova,ventilator
3b494930-a692-498c-a8be-6e5746f09b31,18/08/21,IND,paperwork detected in syringe,software update,Retail,Class 3,terminated,recall,syringe,MHRA,MediNova,syringe
7bd152f9-a3ea-4146-9d89-bf62c2803d1a,15/04/16,CAN,instruction correction detected in bandage,software update,Sponsor Control,Class 3,open,safety alert,bandage,CDSCO,GlobalMed,bandage
b144ce81-4e2a-454f-a68d-61d6cd5680dd,22/03/16,,manufacturing defect detected in x-ray device,software update,Sponsor Control,Class 2,,safety alert,x-ray device,FDA,GlobalMed,x-ray device
94ebb244-9ae3-437c-ba86-1f4fd03d7239,17/03/20,FRA,software error detected in x-ray device,terminated,Wholesale,Class 2,open,recall,x-ray device,CDSCO,GlobalMed,x-ray device
38d3f1c0-7959-4807-a85c-4be33e0f9e71,01/02/24,AUS,instruction correction detected in disposable glove,software update,Sponsor Control,Class 3,classified,recall,disposable glove,CDSCO,MediNova,disposable glove
986f72a7-ff96-4842-9cff-35f3ce97fa85,06/01/25,IND,cardiac detected in infusion pump,recall,Public Recall,Class 1,terminated,recall,infusion pump,CDSCO,BioCare,infusion pump
40061ec6-5d04-4122-ba6e-2716f7a69e90,16/12/16,MEX,paperwork detected in catheter,software update,Retail,Class 3,open,field safety,catheter,TGA,BioCare,catheter
8a86eca7-55e4-46fd-b308-324b460cb214,08/02/17,MEX,serious injury detected in ventilator,terminated,Public Recall,Class 1,classified,field safety,ventilator,Health Canada,GlobalMed,ventilator
dde92065-ef2a-4fc7-8688-25fd2ec0475a,07/01/19,GBR,cardiac detected in infusion pump,terminated,Public Recall,Class 1,terminated,safety alert,infusion pump,MHRA,BioCare,infusion pump
546d6ac4-736a-4e4d-9ac5-3aca17348a0e,13/01/24,,documentation updaie detected in bandage,software update,Wholesale,Class 3,,field safety,bandage,EMA,MediNova,bandage
de688f07-8453-41d1-8641-13fcf6135227,05/12/17,GBR,serious injury detected in cardiac pacemaker,recall,Hospital,Class 1,open,safety alert,cardiac pacemaker,EMA,GlobalMed,cardiac pacemaker
aa6c8511-d60e-4dc6-b30b-eda9fad9da14,07/07/24,JPN,malfunction detected in ultrasound machine,recall,Wholesale,Class 2,open,field safety,ultrasound machine,MHRA,MediNova,ultrasound machine
fe9fd2b5-3277-4c8e-a9b0-713de0bc9793,09/12/18,AUS,software error detected in laser therapy unit,recall,Hospital,Class 2,terminated,field safety,laser therapy unit,PMDA,MediNova,laser therapy unit
796ef724-b77a-4813-87d3-e042c77afc7c,20/08/22,CHN,documentation update detected in bandage,software update,Retail,Class 3,classified,recall,bandage,TGA,GlobalMed,bandage
59ba3ca4-c6eb-42b4-95c5-df3c1796bca6,25/08/21,BRA,quality problem detected in ultrasound machine,software update,Hospital,Class 2,open,recall,ultrasound machine,CDSCO,MediNova,ultrasound machine
8d1575fd-e8d5-4a9a-9b71-4b50eb65a65b,18/08/18,CHN,explosion detected in surgical implant,terminated,Healthcare Professional,Class 1,terminated,safety alert,surgical implant,MHRA,MediNova,surgical implant
a2e77c58-52a0-4cf2-9c37-3025630af1d4,29/01/22,DEU,malfunction detected in ultrasound machine,software update,Wholesale,Class 2,open,recall,ultrasound machine,FDA,BioCare,ultrasound machine
b7e8d89c-65dd-458d-b75d-0388d82c35f4,11/11/19,DEU,cardiac detected in defibrillator,recall,Healthcare Professional,Class 1,open,field safety,defibrillator,PMDA,BioCare,defibrillator
3668665a-dfcf-4ae7-a448-6a82b213e198,13/05/17,GBR,manufacturing defect detected in x-ray device,recall,Wholesale,Class 2,classified,recall,x-ray device,MHRA,GlobalMed,x-ray device
cefacf32-068c-4048-96c6-d3697798a322,23/10/15,FRA,documentation update detected in dressing,terminated,Retail,Class 3,classified,safety alert,dressing,EMA,BioCare,dressing
3d62045b-8612-4d0d-a105-a650ee2c1968,02/05/17,MEX,manufacturing defect detected in laser therapy unit,terminated,Wholesale,Class 2,terminated,recall,laser therapy unit,EMA,MediNova,laser therapy unit
7d267c2a-b029-445f-825f-187e9428796e,11/03/24,CHN,quality problem detected in x-ray device,recall,Hospital,Class 2,terminated,safety alert,x-ray device,MHRA,BioCare,x-ray device
e2f07f56-701c-4fd4-ab2c-b77538f36b06,07/09/16,CHN,cosmetic defect detected in dressing,software update,Retail,Class 3,terminated,safety alert,dressing,Health Canada,GlobalMed,dressing
75012f1d-9246-487e-82b1-3f674377befa,11/11/16,USA,serious injury detected in cardiac pacemaker,recall,Healthcare Professional,Class 1,classified,field safety,cardiac pacemaker,EMA,GlobalMed,cardiac pacemaker
ad00d766-266a-4dd4-89f7-b78c3a9a2850,14/12/19,,implant detected in purgical implant,recall,Public Recall,Class 1,,recall,surgical implant,Health Canada,MediNova,surgical implant
fa3090e1-6417-41d8-a08e-d6ab80a68d4d,04/04/16,CAN,packaging detected in bandage,terminated,Retail,Class 3,terminated,safety alert,bandage,CDSCO,BioCare,bandage
e7d1ff45-3fef-4b8b-b5ae-0f9e7ec21654,30/08/19,GBR,death detected in cardiac pacemaker,terminated,Healthcare Professional,Class 1,classified,recall,cardiac pacemaker,Health Canada,GlobalMed,cardiac pacemaker
75602a1e-4022-4c8a-8e07-8d0f86436c61,04/11/15,AUS,malfunction detected in x-ray device,terminated,Sponsor Control,Class 2,classified,field safety,x-ray device,EMA,BioCare,x-ray device
410c0e69-0705-420e-9fea-6e14953b0aff,16/06/25,AUS,packaging detected in disposable glove,software update,Retail,Class 3,terminated,field safety,disposable glove,EMA,MediNova,disposable glove
0159e731-1009-485e-995f-ceef4f1938d4,11/11/16,FRA,malfunction detected in ultrasound machine,terminated,Sponsor Control,Class 2,open,field safety,ultrasound machine,PMDA,MediNova,ultrasound machine
3fb937ce-221b-4f11-9314-b750fdf40b0d,18/02/18,CHN,paperwork detected in bandage,software update,Wholesale,Class 3,classified,field safety,bandage,FDA,MediNova,bandage
6bd03e61-0c76-470e-bede-92211717535d,23/02/19,CHN,performance issue detected in x-ray device,terminated,Sponsor Control,Class 2,classified,safety alert,x-ray device,EMA,GlobalMed,x-ray device
110d7202-6172-4901-994a-783e02c29e4e,21/08/22,BRA,software error detected in laser therapy unit,software update,Wholesale,Class 2,open,field safety,laser therapy unit,MHRA,MediNova,laser therapy unit
1c3e91bc-33d0-4698-8929-d7b720239b54,01/01/21,DEU,serious injury detected in defibrillator,terminated,Hospital,Class 1,terminated,safety alert,defibrillator,TGA,BioCare,defibrillator
8cd738bb-3fde-4a04-93ba-53641a249c5a,23/12/19,AUS,cosmetic defect detected in bandage,software update,Retail,Class 3,terminated,safety alert,bandage,CDSCO,BioCare,bandage
83b7b796-225f-4954-94f8-19560dceffdf,21/03/21,,infection detected in defibrillator,recall,Public Recall,Class 1,,safety alert,defibrillator,MHRA,MediNova,defibrillator
9caa8b5a-9fde-46a2-abd5-3e0e3cf43458,20/12/20,CAN,paperwork detected in bandage,software update,Wholesale,Class 3,terminated,field safety,bandage,PMDA,BioCare,bandage
9f6dc5b1-60ab-48ce-996e-fc23c3865c4b,17/12/21,DEU,infection detected in ventilator,terminated,Public Recall,Class 1,terminated,field safety,ventilator,MHRA,MediNova,ventilator
d47a04d0-8ef4-4b15-b0c6-d0a2817d9771,05/01/16,JPN,fatal detected in surgical implant,recall,Public Recall,Class 1,classified,safety alert,surgical implant,FDA,MediNova,surgical implant
5b04a337-4ecd-403c-94ea-761c8e4fab76,30/09/20,BRA,documentation update detected in disposable glove,software update,Retail,Class 3,classified,field safety,disposable glove,Health Canada,MediNova,disposable glove
f35cb18e-2434-4692-b968-55ecf3c63fdf,26/06/22,,instruction correctkon detected in catheter,recall,Wholesale,Class 3,,recall,catheter,FDA,MediNova,catheter
f2d147bf-fab8-4d30-8c80-4b6e75d6116d,23/04/19,USA,malfunction detected in diagnostic monitor,recall,Hospital,Class 2,terminated,field safety,diagnostic monitor,TGA,MediNova,diagnostic monitor
89265379-8987-4b3c-bb42-02d88f6f012e,15/03/22,USA,explosion detected in defibrillator,terminated,Public Recall,Class 1,terminated,recall,defibrillator,EMA,MediNova,defibrillator
a9fc3d27-869c-4e0f-ac60-d55f020aa678,24/05/18,IND,explosion detected in ventilator,recall,Hospital,Class 1,classified,field safety,ventilator,TGA,GlobalMed,ventilator
257f67c3-d9b9-4be1-809e-a039b56a60d8,15/02/24,DEU,quality problem detected in ultrasound machine,terminated,Hospital,Class 2,classified,recall,ultrasound machine,CDSCO,GlobalMed,ultrasound machine
d7d77b9b-1519-40ab-8b19-f2a5fbbd2128,15/11/19,DEU,manufacturing defect detected in diagnostic monitor,software update,Wholesale,Class 2,classified,safety alert,diagnostic monitor,Health Canada,MediNova,diagnostic monitor
8547783f-a566-4e45-ae44-f00a48184bbf,06/10/24,JPN,fatal detected in defibrillator,terminated,Public Recall,Class 1,terminated,recall,defibrillator,MHRA,BioCare,defibrillator
fb01808d-728b-4db4-be11-58c8347274b4,25/11/21,MEX,infection detected in infusion pump,terminated,Healthcare Professional,Class 1,terminated,safety alert,infusion pump,PMDA,GlobalMed,infusion pump
b961b7f5-5d05-470b-af04-4bf738d33372,16/05/25,USA,packaging detected in syringe,software update,Retail,Class 3,open,recall,syringe,TGA,GlobalMed,syringe
86f799d6-93a5-4502-a7b9-58b68e3b06f1,08/01/23,JPN,cosmetic defect detected in bandage,software update,Wholesale,Class 3,classified,field safety,bandage,Health Canada,GlobalMed,bandage
234524a6-bd8a-410a-a3cb-731d368cf2b4,16/11/23,JPN,infection detected in cardiac pacemaker,recall,Public Recall,Class 1,classified,recall,cardiac pacemaker,EMA,MediNova,cardiac pacemaker
73dcf706-d755-4516-b298-5b6890682277,15/11/23,IND,documentation update detected in bandage,software update,Retail,Class 3,classified,safety alert,bandage,FDA,BioCare,bandage
799e4652-7118-4fd4-a2f6-b6bea2a11a97,29/04/18,CAN,instruction correction detected in disposable glove,software update,Retail,Class 3,open,field safety,disposable glove,PMDA,MediNova,disposable glove
d1482a8d-a4f8-49d5-ae67-d4219887f667,01/09/20,JPN,cosmetic defect detected in disposable glove,software update,Sponsor Control,Class 3,classified,recall,disposable glove,TGA,GlobalMed,disposable glove
ff4657d2-1604-4c8f-9ade-b19e7e24c6ec,26/06/17,JPN,infection detected in ventilator,terminated,Public Recall,Class 1,open,field safety,ventilator,CDSCO,GlobalMed,ventilator
